PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P067
Station name, CleggRanchCS2004
Begin Date, 2004-01-14
End Date, 2026-04-01
Release Date, 2026-04-02
Source file, P067.cwu.igs14.pos
Offset from source file, 245.54 mm North, -255.33 mm East, -10.97 mm Vertical
Reference position, 35.5517532665 North Latitude, -121.0029613705 East Longitude, 107.00063 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2004-06-13,35.97, -8.10, 7.50, 2.06, 1.71, 7.96, repro,
2004-06-14,37.29, -9.28, 0.90, 2.09, 1.79, 8.08, repro,
2004-06-15,37.47, -7.22, 5.33, 2.14, 1.84, 8.45, repro,
2004-06-16,36.15, -8.63, -0.33, 2.12, 1.78, 8.22, repro,
2004-06-17,36.93, -8.52, -4.73, 2.11, 1.82, 8.32, repro,
2004-06-18,35.67, -7.99, -0.91, 2.13, 1.8, 8.26, repro,
2004-06-19,38.22, -7.63, 1.65, 2.11, 1.78, 8.21, repro,
2004-06-20,37.14, -7.85, 1.40, 2.05, 1.79, 8.16, repro,
2004-06-21,36.32, -8.97, 5.11, 2.12, 1.82, 8.32, repro,
2004-06-22,37.93, -7.32, 12.15, 2.14, 1.77, 8.11, repro,
2004-06-23,38.10, -9.29, 4.41, 2.06, 1.71, 7.84, repro,
2004-06-24,37.33, -8.67, 4.29, 2.05, 1.72, 7.83, repro,
2004-06-25,38.33, -8.21, 7.76, 2.12, 1.73, 8.3, repro,
2004-06-26,37.88, -6.49, 1.96, 2.12, 1.8, 8.2, repro,
2004-06-27,38.73, -7.69, 4.72, 2.18, 1.81, 8.25, repro,
2004-06-28,39.12, -9.49, 3.10, 2.16, 1.79, 8.16, repro,
2004-06-29,39.81, -8.55, -3.49, 2.34, 1.95, 9.05, repro,
2004-06-30,38.45, -8.02, 7.97, 2.31, 1.91, 8.98, repro,
2004-07-01,38.57, -9.18, -0.77, 2.05, 1.72, 7.89, repro,
2004-07-02,37.86, -7.13, -1.65, 2.04, 1.73, 7.97, repro,
2004-07-03,39.21, -9.94, 1.57, 2.1, 1.8, 8.12, repro,
2004-07-04,38.73, -8.94, -2.60, 2.09, 1.84, 8.17, repro,
2004-07-05,38.98, -9.45, -0.36, 2.04, 1.71, 7.86, repro,
2004-07-06,38.63, -9.63, -2.37, 1.98, 1.67, 7.6, repro,
2004-07-07,38.93, -9.34, 1.66, 2.06, 1.69, 7.83, repro,
2004-07-08,38.76, -10.25, 3.87, 2.09, 1.76, 8.1, repro,
2004-07-09,40.88, -8.46, 6.92, 2.21, 1.81, 8.25, repro,
2004-07-10,40.64, -9.61, -4.67, 2.09, 1.77, 8.03, repro,
2004-07-11,39.85, -10.55, -4.62, 2.23, 1.81, 8.41, repro,
2004-07-12,38.88, -10.17, -1.30, 2.11, 1.71, 7.91, repro,
2004-07-13,40.82, -10.73, -2.51, 2.03, 1.68, 7.74, repro,
2004-07-14,40.09, -11.03, -3.14, 2.03, 1.68, 7.72, repro,
2004-07-15,40.87, -10.80, 3.27, 2.04, 1.71, 7.92, repro,
2004-07-16,41.77, -10.62, 7.65, 2.6, 2.2, 10.24, repro,
2004-07-17,41.24, -9.54, -2.19, 2.06, 1.73, 7.85, repro,
2004-07-18,40.34, -9.37, 4.72, 1.97, 1.66, 7.65, repro,
2004-07-19,41.05, -10.01, 0.79, 2.01, 1.71, 7.78, repro,
2004-07-20,40.54, -11.47, 1.74, 2.09, 1.84, 8.13, repro,
2004-07-21,42.12, -9.95, 4.23, 2.07, 1.87, 8.16, repro,
2004-07-22,42.27, -10.54, -2.32, 2.04, 1.81, 7.99, repro,
2004-07-23,42.29, -9.79, -0.08, 2.03, 1.76, 7.85, repro,
2004-07-24,41.33, -10.44, 4.47, 2, 1.7, 7.74, repro,
2004-07-25,42.66, -10.20, 4.48, 2.04, 1.77, 7.91, repro,
2004-07-26,41.37, -10.98, 4.30, 2.08, 1.86, 8.03, repro,
2004-07-27,42.74, -10.18, 1.50, 2.15, 1.88, 8.35, repro,
2004-07-28,43.07, -11.17, 2.20, 1.99, 1.7, 7.59, repro,
2004-07-29,42.73, -10.73, 2.54, 2.07, 1.81, 8.08, repro,
2004-07-30,41.14, -11.07, 2.72, 1.99, 1.72, 7.73, repro,
